,img,seg
348,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000551.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000551_Segmentation.png
349,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000552.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000552_Segmentation.png
350,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000554.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000554_Segmentation.png
351,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000555.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000555_Segmentation.png
352,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000556.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000556_Segmentation.png
353,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000882.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000882_Segmentation.png
354,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000900.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000900_Segmentation.png
355,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000999.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000999_Segmentation.png
356,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001102.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001102_Segmentation.png
357,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001105.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001105_Segmentation.png
358,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001106.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001106_Segmentation.png
359,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001118.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001118_Segmentation.png
360,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001119.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001119_Segmentation.png
361,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001126.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001126_Segmentation.png
362,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001133.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001133_Segmentation.png
363,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001134.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001134_Segmentation.png
364,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001140.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001140_Segmentation.png
365,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001148.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001148_Segmentation.png
366,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001152.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001152_Segmentation.png
367,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001163.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001163_Segmentation.png
368,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001184.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001184_Segmentation.png
369,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001187.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001187_Segmentation.png
370,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001188.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001188_Segmentation.png
371,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001191.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001191_Segmentation.png
372,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001212.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001212_Segmentation.png
373,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001213.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001213_Segmentation.png
374,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001216.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001216_Segmentation.png
375,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001247.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001247_Segmentation.png
376,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001254.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001254_Segmentation.png
377,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001262.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001262_Segmentation.png
378,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001267.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001267_Segmentation.png
379,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001275.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001275_Segmentation.png
380,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001286.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001286_Segmentation.png
381,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001292.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001292_Segmentation.png
382,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001296.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001296_Segmentation.png
383,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001306.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001306_Segmentation.png
384,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001367.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001367_Segmentation.png
385,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001372.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001372_Segmentation.png
386,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001374.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001374_Segmentation.png
387,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001385.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001385_Segmentation.png
388,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001423.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001423_Segmentation.png
389,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001442.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001442_Segmentation.png
390,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001449.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001449_Segmentation.png
391,ISBI2016_ISIC_Part1_Training_Data/ISIC_0001742.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0001742_Segmentation.png
392,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002093.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002093_Segmentation.png
393,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002206.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002206_Segmentation.png
394,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002251.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002251_Segmentation.png
395,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002287.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002287_Segmentation.png
396,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002353.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002353_Segmentation.png
397,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002374.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002374_Segmentation.png
398,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002438.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002438_Segmentation.png
399,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002439.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002439_Segmentation.png
400,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002453.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002453_Segmentation.png
401,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002459.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002459_Segmentation.png
402,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002469.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002469_Segmentation.png
403,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002476.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002476_Segmentation.png
404,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002488.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002488_Segmentation.png
405,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002489.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002489_Segmentation.png
406,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002616.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002616_Segmentation.png
407,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002647.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002647_Segmentation.png
408,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002780.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002780_Segmentation.png
409,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002806.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002806_Segmentation.png
410,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002836.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002836_Segmentation.png
411,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002879.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002879_Segmentation.png
412,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002885.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002885_Segmentation.png
413,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002948.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002948_Segmentation.png
414,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002975.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002975_Segmentation.png
415,ISBI2016_ISIC_Part1_Training_Data/ISIC_0002976.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0002976_Segmentation.png
416,ISBI2016_ISIC_Part1_Training_Data/ISIC_0003005.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0003005_Segmentation.png
417,ISBI2016_ISIC_Part1_Training_Data/ISIC_0003051.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0003051_Segmentation.png
418,ISBI2016_ISIC_Part1_Training_Data/ISIC_0003174.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0003174_Segmentation.png
419,ISBI2016_ISIC_Part1_Training_Data/ISIC_0003308.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0003308_Segmentation.png
420,ISBI2016_ISIC_Part1_Training_Data/ISIC_0003346.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0003346_Segmentation.png
421,ISBI2016_ISIC_Part1_Training_Data/ISIC_0004110.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0004110_Segmentation.png
422,ISBI2016_ISIC_Part1_Training_Data/ISIC_0004166.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0004166_Segmentation.png
423,ISBI2016_ISIC_Part1_Training_Data/ISIC_0004168.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0004168_Segmentation.png
424,ISBI2016_ISIC_Part1_Training_Data/ISIC_0004309.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0004309_Segmentation.png
425,ISBI2016_ISIC_Part1_Training_Data/ISIC_0004715.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0004715_Segmentation.png
426,ISBI2016_ISIC_Part1_Training_Data/ISIC_0004985.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0004985_Segmentation.png
427,ISBI2016_ISIC_Part1_Training_Data/ISIC_0005187.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0005187_Segmentation.png
428,ISBI2016_ISIC_Part1_Training_Data/ISIC_0005247.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0005247_Segmentation.png
429,ISBI2016_ISIC_Part1_Training_Data/ISIC_0005548.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0005548_Segmentation.png
430,ISBI2016_ISIC_Part1_Training_Data/ISIC_0005555.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0005555_Segmentation.png
431,ISBI2016_ISIC_Part1_Training_Data/ISIC_0005564.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0005564_Segmentation.png
432,ISBI2016_ISIC_Part1_Training_Data/ISIC_0005620.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0005620_Segmentation.png
433,ISBI2016_ISIC_Part1_Training_Data/ISIC_0005639.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0005639_Segmentation.png
434,ISBI2016_ISIC_Part1_Training_Data/ISIC_0005666.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0005666_Segmentation.png
435,ISBI2016_ISIC_Part1_Training_Data/ISIC_0005787.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0005787_Segmentation.png
436,ISBI2016_ISIC_Part1_Training_Data/ISIC_0006021.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0006021_Segmentation.png
437,ISBI2016_ISIC_Part1_Training_Data/ISIC_0006114.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0006114_Segmentation.png
438,ISBI2016_ISIC_Part1_Training_Data/ISIC_0006326.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0006326_Segmentation.png
439,ISBI2016_ISIC_Part1_Training_Data/ISIC_0006350.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0006350_Segmentation.png
440,ISBI2016_ISIC_Part1_Training_Data/ISIC_0006612.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0006612_Segmentation.png
441,ISBI2016_ISIC_Part1_Training_Data/ISIC_0006776.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0006776_Segmentation.png
442,ISBI2016_ISIC_Part1_Training_Data/ISIC_0006795.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0006795_Segmentation.png
443,ISBI2016_ISIC_Part1_Training_Data/ISIC_0006800.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0006800_Segmentation.png
444,ISBI2016_ISIC_Part1_Training_Data/ISIC_0006940.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0006940_Segmentation.png
445,ISBI2016_ISIC_Part1_Training_Data/ISIC_0006982.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0006982_Segmentation.png
446,ISBI2016_ISIC_Part1_Training_Data/ISIC_0007038.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0007038_Segmentation.png
447,ISBI2016_ISIC_Part1_Training_Data/ISIC_0007087.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0007087_Segmentation.png
448,ISBI2016_ISIC_Part1_Training_Data/ISIC_0007475.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0007475_Segmentation.png
449,ISBI2016_ISIC_Part1_Training_Data/ISIC_0007557.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0007557_Segmentation.png
450,ISBI2016_ISIC_Part1_Training_Data/ISIC_0007760.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0007760_Segmentation.png
451,ISBI2016_ISIC_Part1_Training_Data/ISIC_0007788.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0007788_Segmentation.png
452,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008029.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008029_Segmentation.png
453,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008145.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008145_Segmentation.png
454,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008236.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008236_Segmentation.png
455,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008256.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008256_Segmentation.png
456,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008280.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008280_Segmentation.png
457,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008294.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008294_Segmentation.png
458,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008347.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008347_Segmentation.png
459,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008396.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008396_Segmentation.png
460,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008403.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008403_Segmentation.png
461,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008524.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008524_Segmentation.png
462,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008528.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008528_Segmentation.png
463,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008541.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008541_Segmentation.png
464,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008552.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008552_Segmentation.png
465,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008785.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008785_Segmentation.png
466,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008807.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008807_Segmentation.png
467,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008879.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008879_Segmentation.png
468,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008913.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008913_Segmentation.png
469,ISBI2016_ISIC_Part1_Training_Data/ISIC_0008993.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0008993_Segmentation.png
470,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009160.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009160_Segmentation.png
471,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009165.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009165_Segmentation.png
472,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009188.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009188_Segmentation.png
473,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009252.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009252_Segmentation.png
474,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009297.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009297_Segmentation.png
475,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009344.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009344_Segmentation.png
476,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009430.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009430_Segmentation.png
477,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009504.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009504_Segmentation.png
478,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009505.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009505_Segmentation.png
479,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009533.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009533_Segmentation.png
480,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009583.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009583_Segmentation.png
481,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009599.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009599_Segmentation.png
482,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009758.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009758_Segmentation.png
483,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009800.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009800_Segmentation.png
484,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009860.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009860_Segmentation.png
485,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009868.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009868_Segmentation.png
486,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009870.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009870_Segmentation.png
487,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009871.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009871_Segmentation.png
488,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009873.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009873_Segmentation.png
489,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009875.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009875_Segmentation.png
490,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009877.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009877_Segmentation.png
491,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009883.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009883_Segmentation.png
492,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009884.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009884_Segmentation.png
493,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009888.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009888_Segmentation.png
494,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009893.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009893_Segmentation.png
495,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009895.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009895_Segmentation.png
496,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009896.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009896_Segmentation.png
497,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009897.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009897_Segmentation.png
498,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009899.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009899_Segmentation.png
499,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009900.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009900_Segmentation.png
500,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009904.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009904_Segmentation.png
501,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009905.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009905_Segmentation.png
502,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009909.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009909_Segmentation.png
503,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009910.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009910_Segmentation.png
504,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009911.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009911_Segmentation.png
505,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009912.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009912_Segmentation.png
506,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009914.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009914_Segmentation.png
507,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009915.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009915_Segmentation.png
508,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009917.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009917_Segmentation.png
509,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009919.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009919_Segmentation.png
510,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009921.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009921_Segmentation.png
511,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009925.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009925_Segmentation.png
512,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009929.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009929_Segmentation.png
513,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009932.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009932_Segmentation.png
514,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009933.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009933_Segmentation.png
515,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009934.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009934_Segmentation.png
516,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009935.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009935_Segmentation.png
517,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009936.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009936_Segmentation.png
518,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009937.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009937_Segmentation.png
519,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009938.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009938_Segmentation.png
520,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009939.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009939_Segmentation.png
521,ISBI2016_ISIC_Part1_Training_Data/ISIC_0009940.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0009940_Segmentation.png
